pipeline,clique_preferred_id,clique_preferred_label,clique_biolink_type,change_kind,added_kind,added_id,added_id_label,added_id_biolink_type,would_be_added,needs_biolink_registration,biolink_registration_note,equivalent_ids
disease,MONDO:0015426,Desbuquois dysplasia,biolink:Disease,expanded,preexisting,GARD:1818,Desbuquois syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015426|DOID:0060462|OMIM.PS:251450|orphanet:1425|UMLS:C0432242|MESH:C535943|NCIT:C124056|SNOMEDCT:254099008|MEDGEN:98479|GARD:1818|MIM:251450|MIM:615777|ORDO:1425|SNOMEDCT_US_2025_09_01:254099008
disease,MONDO:0015436,ring chromosome 20,biolink:Disease,expanded,preexisting,GARD:1334,Ring chromosome 20 syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015436|DOID:0070622|orphanet:1444|UMLS:C0265482|MESH:C580424|NCIT:C169001|SNOMEDCT:23686004|MEDGEN:489853|GARD:1334|ORDO:1444|SNOMEDCT_US_2025_09_01:23686004
disease,MONDO:0015452,Coffin-Siris syndrome,biolink:Disease,expanded,preexisting,GARD:6124,Coffin-Siris syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015452|DOID:1925|OMIM.PS:135900|orphanet:1465|UMLS:C0265338|MESH:C536436|MEDDRA:10083941|NCIT:C35321|SNOMEDCT:10007009|MEDGEN:75565|GARD:6124|MIM:PS135900|ORDO:1465|SNOMEDCT_US_2025_09_01:10007009|http://id.who.int/icd/entity/734451870
disease,MONDO:0015454,multiple carboxylase deficiency,biolink:Disease,expanded,preexisting,GARD:3824,Multiple carboxylase deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015454|DOID:857|orphanet:148|UMLS:C0026755|MESH:D009100|MEDDRA:10028176|SNOMEDCT:1172966001|MEDGEN:10119|ICD10:D81.81|GARD:3824|ICD10CM:D81.81|ICD10CM:D81.819|SNOMEDCT_US_2025_09_01:62151000119109|http://id.who.int/icd/entity/1133091451
disease,MONDO:0015469,craniosynostosis,biolink:Disease,expanded,preexisting,GARD:6209,Craniosynostosis syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015469|DOID:2340|OMIM.PS:123100|orphanet:1531|UMLS:C0010278|UMLS:C4759713|MESH:D003398|MEDDRA:10025530|MEDDRA:10040963|MEDDRA:10049889|MEDDRA:10062348|NCIT:C84655|MEDGEN:1163|ICD10:Q75.0|HP:0001363|Fyler:4336|GARD:6209|ICD10CM:Q75.0|MIM:182212|MIM:600593|ORDO:1531|SNOMEDCT_US_2025_09_01:205414007|http://id.who.int/icd/entity/458033798
disease,MONDO:0015484,cysticercosis,biolink:Disease,expanded,preexisting,GARD:8194,Cysticercosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015484|DOID:10079|orphanet:1560|EFO:0007231|UMLS:C0010678|MESH:D003551|MEDDRA:10011757|MEDDRA:10011775|NCIT:C34520|SNOMEDCT:105684008|SNOMEDCT:59051007|MEDGEN:4122|ICD10:B69|ICD9:123.1|GARD:8194|ICD10CM:B69|SNOMEDCT_US_2025_09_01:59051007|http://id.who.int/icd/entity/1324863907|https://icd.who.int/browse10/2019/en#/B69
disease,MONDO:0015517,common variable immunodeficiency,biolink:Disease,expanded,preexisting,GARD:6140,Common variable immunodeficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015517|DOID:12177|OMIM.PS:607594|UMLS:C0009447|UMLS:C2936665|MESH:D017074|MEDDRA:10010112|MEDDRA:10021449|MEDDRA:10036670|MEDDRA:10036671|MEDDRA:10091968|NCIT:C26725|SNOMEDCT:191010004|SNOMEDCT:23238000|MEDGEN:40407|ICD10:D83|ICD9:279.06|GARD:6140|ICD10CM:D83|MIM:PS607594|ORDO:1572|SNOMEDCT_US_2025_09_01:23238000|http://id.who.int/icd/entity/1908371517|https://icd.who.int/browse10/2019/en#/D83
disease,MONDO:0015540,hemophagocytic syndrome,biolink:Disease,expanded,preexisting,GARD:6589,Familial hemophagocytic lymphohistiocytosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015540|DOID:0050120|orphanet:158032|UMLS:C0024291|UMLS:C3887558|MESH:D051359|MEDDRA:10058125|MEDDRA:10058139|MEDDRA:10071580|MEDDRA:10071583|NCIT:C34792|SNOMEDCT:234437005|MEDGEN:854411|ICD10:D76.1|GARD:6589|ICD10CM:D76.1|MIM:PS267700|ORDO:540|SNOMEDCT_US_2025_09_01:190958003
disease,MONDO:0015564,Castleman disease,biolink:Disease,expanded,preexisting,GARD:12656,Castleman disease,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015564|DOID:0111157|orphanet:160|UMLS:C0017531|UMLS:C2931179|MESH:C536362|MESH:D005871|MEDDRA:10050251|NCIT:C3056|SNOMEDCT:207036003|SNOMEDCT:781094002|MEDGEN:42211|ICD10:D47.Z2|GARD:12656|ICD10CM:D47.Z2|ORDO:160|SNOMEDCT_US_2025_09_01:207036003|http://id.who.int/icd/entity/1940989685
disease,MONDO:0015588,limbic encephalitis,biolink:Disease,expanded,preexisting,GARD:8742,Limbic encephalitis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015588|DOID:0080741|UMLS:C0338430|MESH:D020363|MEDDRA:10078012|MEDDRA:10078013|SNOMEDCT:230192003|MEDGEN:137895|GARD:8742
disease,MONDO:0015611,neutral lipid storage disease,biolink:Disease,expanded,preexisting,GARD:3979,Triglyceride storage disease with ichthyosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015611|DOID:0050729|orphanet:165|UMLS:C5848057|MEDGEN:1853293|GARD:3979|MIM:275630|ORDO:98907|http://id.who.int/icd/entity/621440298
disease,MONDO:0015612,Dent disease,biolink:Disease,expanded,preexisting,GARD:13105,Dent disease,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015612|DOID:0050699|OMIM.PS:300009|orphanet:1652|UMLS:C0878681|MESH:D057973|MEDDRA:10069199|NCIT:C123260|SNOMEDCT:444645005|MEDGEN:168056|GARD:13105|MIM:PS300009|ORDO:1652|SNOMEDCT_US_2025_09_01:444645005|http://id.who.int/icd/entity/1762998355
disease,MONDO:0015613,dentin dysplasia,biolink:Disease,expanded,preexisting,GARD:5791,Amelogenesis imperfecta,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015613|DOID:0060945|DOID:0110052|DOID:0110053|DOID:0110054|DOID:0110055|DOID:0110056|DOID:0110057|DOID:0110058|DOID:0110059|DOID:0110060|DOID:0110061|DOID:0110062|DOID:0110063|DOID:0110064|DOID:0110065|DOID:0110066|DOID:2187|DOID:4154|DOID:701|orphanet:1653|UMLS:C0002452|UMLS:C0011430|UMLS:C0011436|MESH:D000567|MESH:D003805|MESH:D003811|MEDDRA:10054013|MEDDRA:10081678|NCIT:C84667|SNOMEDCT:196286005|MEDGEN:8310|ICD10:K00.5|HP:0000703|GARD:5791|GARD:6258|GARD:9495|MIM:104500|MIM:104510|MIM:104530|MIM:125490|MIM:125500|MIM:130900|MIM:204650|MIM:204690|MIM:204700|MIM:301200|MIM:301201|MIM:612529|MIM:613211|MIM:614832|MIM:615887|MIM:616221|MIM:616270|MIM:620104|MIM:PS104500|MIM:PS125400|ORDO:1031|ORDO:1653|ORDO:49042|ORDO:88661|SNOMEDCT_US_2025_09_01:109492001|SNOMEDCT_US_2025_09_01:367461002|SNOMEDCT_US_2025_09_01:78494001|http://id.who.int/icd/entity/1262020657
disease,MONDO:0015613,dentin dysplasia,biolink:Disease,expanded,preexisting,GARD:6258,Dentinogenesis imperfecta,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015613|DOID:0060945|DOID:0110052|DOID:0110053|DOID:0110054|DOID:0110055|DOID:0110056|DOID:0110057|DOID:0110058|DOID:0110059|DOID:0110060|DOID:0110061|DOID:0110062|DOID:0110063|DOID:0110064|DOID:0110065|DOID:0110066|DOID:2187|DOID:4154|DOID:701|orphanet:1653|UMLS:C0002452|UMLS:C0011430|UMLS:C0011436|MESH:D000567|MESH:D003805|MESH:D003811|MEDDRA:10054013|MEDDRA:10081678|NCIT:C84667|SNOMEDCT:196286005|MEDGEN:8310|ICD10:K00.5|HP:0000703|GARD:5791|GARD:6258|GARD:9495|MIM:104500|MIM:104510|MIM:104530|MIM:125490|MIM:125500|MIM:130900|MIM:204650|MIM:204690|MIM:204700|MIM:301200|MIM:301201|MIM:612529|MIM:613211|MIM:614832|MIM:615887|MIM:616221|MIM:616270|MIM:620104|MIM:PS104500|MIM:PS125400|ORDO:1031|ORDO:1653|ORDO:49042|ORDO:88661|SNOMEDCT_US_2025_09_01:109492001|SNOMEDCT_US_2025_09_01:367461002|SNOMEDCT_US_2025_09_01:78494001|http://id.who.int/icd/entity/1262020657
disease,MONDO:0015613,dentin dysplasia,biolink:Disease,expanded,preexisting,GARD:9495,Amelogenesis imperfecta type 2A1,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015613|DOID:0060945|DOID:0110052|DOID:0110053|DOID:0110054|DOID:0110055|DOID:0110056|DOID:0110057|DOID:0110058|DOID:0110059|DOID:0110060|DOID:0110061|DOID:0110062|DOID:0110063|DOID:0110064|DOID:0110065|DOID:0110066|DOID:2187|DOID:4154|DOID:701|orphanet:1653|UMLS:C0002452|UMLS:C0011430|UMLS:C0011436|MESH:D000567|MESH:D003805|MESH:D003811|MEDDRA:10054013|MEDDRA:10081678|NCIT:C84667|SNOMEDCT:196286005|MEDGEN:8310|ICD10:K00.5|HP:0000703|GARD:5791|GARD:6258|GARD:9495|MIM:104500|MIM:104510|MIM:104530|MIM:125490|MIM:125500|MIM:130900|MIM:204650|MIM:204690|MIM:204700|MIM:301200|MIM:301201|MIM:612529|MIM:613211|MIM:614832|MIM:615887|MIM:616221|MIM:616270|MIM:620104|MIM:PS104500|MIM:PS125400|ORDO:1031|ORDO:1653|ORDO:49042|ORDO:88661|SNOMEDCT_US_2025_09_01:109492001|SNOMEDCT_US_2025_09_01:367461002|SNOMEDCT_US_2025_09_01:78494001|http://id.who.int/icd/entity/1262020657
disease,MONDO:0015614,dermatitis herpetiformis,biolink:Disease,expanded,preexisting,GARD:1917,"Dermatitis herpetiformis, familial",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015614|DOID:8505|orphanet:1656|EFO:1000684|UMLS:C0011608|MESH:D003874|MEDDRA:10012468|NCIT:C26742|SNOMEDCT:111196000|MEDGEN:8327|ICD10:L13.0|ICD9:694.0|GARD:1917|ICD10CM:L13.0|SNOMEDCT_US_2025_09_01:200899006|http://id.who.int/icd/entity/286313127
disease,MONDO:0015636,dirofilariasis,biolink:Disease,expanded,preexisting,GARD:11908,Dirofilariasis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015636|DOID:1082|orphanet:166291|EFO:0007239|UMLS:C0012602|MESH:D004184|MEDDRA:10080290|SNOMEDCT:73328005|MEDGEN:4344|ICD10:B74.8|GARD:11908|SNOMEDCT_US_2025_09_01:73328005|http://id.who.int/icd/entity/1349492056
disease,MONDO:0015661,dextrocardia,biolink:Disease,expanded,preexisting,GARD:1827,Dextrocardia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015661|DOID:9565|orphanet:1666|UMLS:C0011813|MESH:D003914|MEDDRA:10012592|NCIT:C84669|SNOMEDCT:27637000|MEDGEN:4255|ICD10:Q24.0|HP:0001651|EPCC:02.01.02|Fyler:0110|Fyler:110|GARD:1827|ICD10CM:Q24.0|SNOMEDCT_US_2025_09_01:27637000|http://id.who.int/icd/entity/1472687600
disease,MONDO:0015681,childhood disintegrative disorder,biolink:Disease,expanded,preexisting,GARD:6040,Childhood disintegrative disorder,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015681|DOID:13487|orphanet:168782|UMLS:C0236791|MEDDRA:10008522|MEDDRA:10012287|MEDDRA:10013143|MEDDRA:10019379|MEDDRA:10037238|NCIT:C97164|SNOMEDCT:71961003|MEDGEN:472967|ICD10:F84.3|ICD9:299.1|GARD:6040|SNOMEDCT_US_2025_09_01:71961003|http://id.who.int/icd/entity/1460615954
disease,MONDO:0015691,hypereosinophilic syndrome,biolink:Disease,expanded,preexisting,GARD:2804,Hypereosinophilic syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015691|DOID:999|orphanet:168956|EFO:1001467|UMLS:C0014457|UMLS:C1540912|UMLS:C1636667|MESH:D004802|MESH:D017681|MEDDRA:10014950|MEDDRA:10048643|NCIT:C27038|SNOMEDCT:1156250009|SNOMEDCT:393573009|SNOMEDCT:419455006|MEDGEN:280990|ICD10:D72.1|ICD9:288.3|HP:0001880|GARD:2804|ICD10CM:D72.11|ORDO:168956|SNOMEDCT_US_2025_09_01:418928000|http://id.who.int/icd/entity/110429919
disease,MONDO:0015705,autosomal recessive centronuclear myopathy,biolink:Disease,expanded,preexisting,GARD:12718,Autosomal recessive centronuclear myopathy,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015705|DOID:0111216|orphanet:169186|UMLS:C3645536|SNOMEDCT:240081004|MEDGEN:771131|GARD:12718|ORDO:169186|http://id.who.int/icd/entity/1844602815
disease,MONDO:0015748,hereditary mucosal leukokeratosis,biolink:Disease,expanded,preexisting,GARD:8501,White sponge nevus,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015748|DOID:0050448|OMIM.PS:193900|orphanet:171723|UMLS:C1721005|MESH:D053529|MEDDRA:10072666|MEDDRA:10072671|MEDDRA:10072678|NCIT:C84760|SNOMEDCT:389203001|MEDGEN:328433|GARD:8501|MIM:PS193900|ORDO:171723|SNOMEDCT_US_2025_09_01:85388002
disease,MONDO:0015766,cholera,biolink:Disease,expanded,preexisting,GARD:6043,Cholera,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015766|DOID:1498|orphanet:173|UMLS:C0008354|MESH:D002771|MEDDRA:10008631|MEDDRA:10008632|MEDDRA:10008634|MEDDRA:10045658|MEDDRA:10047397|MEDDRA:10047398|MEDDRA:10088337|NCIT:C157812|SNOMEDCT:63650001|MEDGEN:40263|ICD10:A00|ICD9:001|GARD:6043|ICD10CM:A00|SNOMEDCT_US_2025_09_01:186087007|http://id.who.int/icd/entity/257068234|https://icd.who.int/browse10/2019/en#/A00
disease,MONDO:0015776,rhizomelic chondrodysplasia punctata,biolink:Disease,expanded,preexisting,GARD:13160,Rhizomelic chondrodysplasia punctata,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015776|DOID:2580|OMIM.PS:215100|orphanet:177|UMLS:C0282529|MESH:D018902|NCIT:C85047|SNOMEDCT:56692003|MEDGEN:79471|ICD10:E71.540|GARD:13160|ICD10CM:E71.540|MIM:PS215100|ORDO:177|SNOMEDCT_US_2025_09_01:56692003|http://id.who.int/icd/entity/260357080
disease,MONDO:0015790,central diabetes insipidus,biolink:Disease,expanded,preexisting,GARD:6015,Central diabetes insipidus,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015790|DOID:0081055|orphanet:178029|MEDGEN:146919|GARD:6015|ORDO:178029|http://id.who.int/icd/entity/1009553897
disease,MONDO:0015798,inflammatory myofibroblastic tumor,biolink:Disease,expanded,preexisting,GARD:7146,Inflammatory myofibroblastic tumor,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015798|DOID:0050905|orphanet:178342|UMLS:C0018199|UMLS:C0334121|MESH:D006104|MEDDRA:10067917|MEDDRA:10067918|MEDDRA:10068331|MEDDRA:10068332|NCIT:C3069|NCIT:C6481|SNOMEDCT:1290860006|SNOMEDCT:21971004|SNOMEDCT:35073002|SNOMEDCT:771233008|MEDGEN:137723|GARD:7146
disease,MONDO:0015799,Smith-McCort dysplasia,biolink:Disease,expanded,preexisting,GARD:10620,Smith-McCort dysplasia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015799|DOID:0060247|OMIM.PS:607326|orphanet:178355|UMLS:C1846431|MESH:C564589|SNOMEDCT:715862006|MEDGEN:375887|GARD:10620|MIM:PS607326|ORDO:178355|SNOMEDCT_US_2025_09_01:715862006|http://id.who.int/icd/entity/1800275830
disease,MONDO:0015802,autosomal dominant non-syndromic intellectual disability,biolink:Disease,expanded,preexisting,GARD:12107,Autosomal dominant non-syndromic intellectual disability,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015802|DOID:0060307|orphanet:178469|UMLS:C5680502|MEDGEN:1826082|GARD:12107|MIM:PS156200|ORDO:178469
disease,MONDO:0015908,chromomycosis,biolink:Disease,expanded,preexisting,GARD:1319,Chromomycosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015908|DOID:1562|orphanet:182|EFO:0007207|UMLS:C0008582|MESH:D002862|MEDDRA:10008803|SNOMEDCT:187079000|MEDGEN:3434|ICD10:B43.9|ICD9:117.2|GARD:1319|SNOMEDCT_US_2025_09_01:187079000|http://id.who.int/icd/entity/1438584733
disease,MONDO:0015909,aplastic anemia,biolink:Disease,expanded,preexisting,GARD:5836,Idiopathic aplastic anemia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015909|DOID:12449|OMIM:609135|orphanet:182040|UMLS:C0002874|MESH:D000741|MEDDRA:10002037|MEDDRA:10002274|MEDDRA:10002967|MEDDRA:10002968|MEDDRA:10002969|MEDDRA:10002970|NCIT:C2870|SNOMEDCT:304132006|SNOMEDCT:306058006|MEDGEN:8063|ICD10:D61.9|ICD9:284.9|HP:0001915|GARD:5836|MIM:609135|SNOMEDCT_US_2025_09_01:154807001
disease,MONDO:0015974,severe combined immunodeficiency,biolink:Disease,expanded,preexisting,GARD:7628,Severe combined immunodeficiency disease,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015974|DOID:5812|DOID:627|orphanet:183660|UMLS:C0085110|UMLS:C0242583|MESH:D016511|MEDDRA:10069566|NCIT:C3472|NCIT:C3895|SNOMEDCT:31323000|MEDGEN:88328|ICD10:D81.6|HP:0004430|GARD:7628|MIM:209920|SNOMEDCT_US_2025_09_01:190994004|SNOMEDCT_US_2025_09_01:71904008|http://id.who.int/icd/entity/963193284
disease,MONDO:0015999,primary pigmented nodular adrenocortical disease,biolink:Disease,expanded,preexisting,GARD:10906,Primary pigmented nodular adrenocortical disease,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0015999|DOID:0060280|OMIM.PS:610489|UMLS:C4304832|UMLS:C4331029|UMLS:C5816750|NCIT:C131196|SNOMEDCT:1348307004|SNOMEDCT:719274008|MEDGEN:930501|GARD:10906|MIM:PS610489|ORDO:647772|SNOMEDCT_US_2025_09_01:1348307004|SNOMEDCT_US_2025_09_01:719274008|http://id.who.int/icd/entity/2003695246
disease,MONDO:0016001,2-hydroxyglutaric aciduria,biolink:Disease,expanded,preexisting,GARD:10761,2-hydroxyglutaric aciduria,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0016001|DOID:0050573|orphanet:19|UMLS:C2746066|MESH:C535306|MEDDRA:10078971|NCIT:C128187|SNOMEDCT:698870008|MEDGEN:412535|GARD:10761
disease,MONDO:0016003,ehrlichiosis,biolink:Disease,expanded,preexisting,GARD:2092,Ehrlichiosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0016003|DOID:10242|orphanet:1902|UMLS:C0085399|UMLS:C0343771|MESH:D016873|MEDDRA:10020429|SNOMEDCT:240626005|MEDGEN:39039|ICD10:A77.4|ICD9:082.4|GARD:2092|ICD10CM:A77.4|SNOMEDCT_US_2025_09_01:77361002|http://id.who.int/icd/entity/1116297863
disease,MONDO:0016028,erythromelalgia,biolink:Disease,expanded,preexisting,GARD:6377,Primary erythromelalgia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0016028|DOID:9240|UMLS:C0014804|MESH:D004916|MEDDRA:10015247|MEDDRA:10015284|MEDDRA:10077100|NCIT:C34593|SNOMEDCT:37151006|MEDGEN:8687|ICD10:I73.81|ICD9:443.82|HP:0032147|GARD:6377|ICD10CM:I73.81|MIM:133020|SNOMEDCT_US_2025_09_01:238777005|http://id.who.int/icd/entity/838760425
